Time, Bi213, Bi209, Pb, Tl
17789.0 124 9865 11 0
17790.0 124 9865 11 0
17791.0 124 9865 11 0
17792.0 124 9865 11 0
17793.0 124 9865 11 0
17794.0 124 9865 11 0
17795.0 124 9865 11 0
17796.0 124 9865 11 0
17797.0 124 9865 11 0
17798.0 123 9865 12 0
17799.0 123 9865 12 0
17800.0 123 9865 12 0
17801.0 123 9865 12 0
17802.0 123 9865 12 0
17803.0 123 9865 12 0
17804.0 123 9865 12 0
17805.0 123 9865 12 0
17806.0 123 9865 12 0
17807.0 123 9865 12 0
17808.0 123 9865 12 0
17809.0 123 9865 12 0
17810.0 123 9865 12 0
17811.0 123 9865 12 0
17812.0 123 9865 12 0
17813.0 122 9865 13 0
17814.0 122 9865 13 0
17815.0 122 9865 13 0
17816.0 122 9865 13 0
17817.0 122 9865 13 0
17818.0 122 9865 13 0
17819.0 122 9865 13 0
17820.0 122 9865 13 0
17821.0 122 9865 13 0
17822.0 122 9866 12 0
17823.0 122 9866 12 0
17824.0 122 9866 12 0
17825.0 122 9866 12 0
17826.0 122 9866 12 0
17827.0 122 9866 12 0
17828.0 122 9866 12 0
17829.0 122 9866 12 0
17830.0 122 9866 12 0
17831.0 122 9866 12 0
17832.0 122 9866 12 0
17833.0 122 9866 12 0
17834.0 122 9866 12 0
17835.0 122 9866 12 0
17836.0 122 9866 12 0
17837.0 122 9866 12 0
17838.0 122 9866 12 0
17839.0 122 9866 12 0
17840.0 122 9866 12 0
17841.0 122 9866 12 0
17842.0 121 9866 13 0
17843.0 121 9866 13 0
17844.0 121 9866 13 0
17845.0 121 9866 13 0
17846.0 121 9866 13 0
17847.0 121 9866 13 0
17848.0 121 9866 13 0
17849.0 121 9866 13 0
17850.0 121 9866 13 0
17851.0 121 9866 13 0
17852.0 121 9866 13 0
17853.0 121 9866 13 0
17854.0 121 9866 13 0
17855.0 121 9866 13 0
17856.0 121 9867 12 0
17857.0 121 9867 12 0
17858.0 121 9867 12 0
17859.0 121 9867 12 0
17860.0 121 9867 12 0
17861.0 121 9867 12 0
17862.0 121 9867 12 0
17863.0 121 9867 12 0
17864.0 121 9867 12 0
17865.0 121 9867 12 0
17866.0 121 9867 12 0
17867.0 121 9867 12 0
17868.0 121 9867 12 0
17869.0 121 9867 12 0
17870.0 121 9867 12 0
17871.0 121 9867 12 0
17872.0 121 9867 12 0
17873.0 121 9867 12 0
17874.0 121 9867 12 0
17875.0 121 9867 12 0
17876.0 121 9867 12 0
17877.0 121 9868 11 0
17878.0 121 9868 11 0
17879.0 121 9868 11 0
17880.0 121 9868 11 0
17881.0 121 9868 11 0
17882.0 121 9868 11 0
17883.0 121 9868 11 0
17884.0 121 9868 11 0
17885.0 121 9868 11 0
17886.0 121 9868 11 0
17887.0 121 9868 11 0
17888.0 121 9868 11 0
17889.0 121 9868 11 0
17890.0 121 9868 11 0
17891.0 121 9868 11 0
17892.0 121 9868 11 0
17893.0 121 9868 11 0
17894.0 121 9868 11 0
17895.0 121 9868 11 0
17896.0 121 9868 11 0
17897.0 121 9868 11 0
17898.0 121 9868 11 0
17899.0 121 9868 11 0
17900.0 121 9868 11 0
17901.0 121 9868 11 0
17902.0 121 9868 11 0
17903.0 121 9868 11 0
17904.0 121 9868 11 0
17905.0 121 9868 11 0
17906.0 121 9868 11 0
17907.0 121 9868 11 0
17908.0 121 9868 11 0
17909.0 121 9868 11 0
17910.0 121 9868 11 0
17911.0 121 9868 11 0
17912.0 121 9868 11 0
17913.0 121 9868 11 0
17914.0 121 9868 11 0
17915.0 121 9868 11 0
17916.0 121 9868 11 0
17917.0 121 9868 11 0
17918.0 121 9868 11 0
17919.0 121 9868 11 0
17920.0 121 9869 10 0
17921.0 120 9869 11 0
17922.0 120 9869 11 0
17923.0 120 9869 11 0
17924.0 120 9869 11 0
17925.0 120 9869 11 0
17926.0 120 9869 11 0
17927.0 120 9870 10 0
17928.0 120 9870 10 0
17929.0 120 9870 10 0
17930.0 120 9870 10 0
17931.0 120 9870 10 0
17932.0 120 9870 10 0
17933.0 120 9870 10 0
17934.0 120 9870 10 0
17935.0 120 9870 10 0
17936.0 120 9870 10 0
17937.0 120 9870 10 0
17938.0 120 9870 10 0
17939.0 120 9870 10 0
17940.0 120 9870 10 0
17941.0 120 9870 10 0
17942.0 120 9870 10 0
17943.0 120 9870 10 0
17944.0 120 9870 10 0
17945.0 120 9870 10 0
17946.0 120 9870 10 0
17947.0 120 9870 10 0
17948.0 120 9870 10 0
17949.0 119 9870 11 0
17950.0 119 9870 11 0
17951.0 119 9870 11 0
17952.0 119 9870 11 0
17953.0 119 9870 11 0
17954.0 119 9870 11 0
17955.0 119 9870 11 0
17956.0 119 9870 11 0
17957.0 119 9870 11 0
17958.0 119 9870 11 0
17959.0 119 9870 11 0
17960.0 119 9870 11 0
17961.0 119 9870 11 0
17962.0 119 9870 11 0
17963.0 119 9870 11 0
17964.0 119 9870 11 0
17965.0 119 9870 11 0
17966.0 119 9870 11 0
17967.0 119 9870 11 0
17968.0 119 9870 11 0
17969.0 119 9870 11 0
17970.0 119 9870 11 0
17971.0 119 9870 11 0
17972.0 119 9870 11 0
17973.0 119 9870 11 0
17974.0 119 9870 11 0
17975.0 119 9870 11 0
17976.0 119 9870 11 0
17977.0 119 9870 11 0
17978.0 119 9870 11 0
17979.0 119 9870 11 0
17980.0 119 9870 11 0
17981.0 119 9870 11 0
17982.0 119 9870 11 0
17983.0 119 9870 11 0
17984.0 119 9870 11 0
17985.0 119 9870 11 0
17986.0 119 9871 10 0
17987.0 119 9871 10 0
17988.0 119 9871 10 0
17989.0 119 9871 10 0
17990.0 119 9871 10 0
17991.0 119 9871 10 0
17992.0 119 9871 10 0
17993.0 119 9871 10 0
17994.0 119 9871 10 0
17995.0 119 9871 10 0
17996.0 119 9871 10 0
17997.0 119 9871 10 0
17998.0 119 9871 10 0
17999.0 119 9871 10 0
18000.0 119 9871 10 0
18001.0 119 9871 10 0
18002.0 119 9871 10 0
18003.0 119 9871 10 0
18004.0 119 9871 10 0
18005.0 119 9871 10 0
18006.0 119 9871 10 0
18007.0 119 9871 10 0
18008.0 119 9871 10 0
18009.0 119 9871 10 0
18010.0 119 9871 10 0
18011.0 119 9871 10 0
18012.0 119 9871 10 0
18013.0 118 9871 11 0
18014.0 118 9871 11 0
18015.0 118 9871 11 0
18016.0 118 9871 11 0
18017.0 118 9871 11 0
18018.0 118 9871 11 0
18019.0 118 9871 11 0
18020.0 118 9871 11 0
18021.0 118 9871 11 0
18022.0 118 9871 11 0
18023.0 118 9871 11 0
18024.0 118 9871 11 0
18025.0 118 9871 11 0
18026.0 118 9871 11 0
18027.0 118 9871 11 0
18028.0 118 9871 11 0
18029.0 118 9871 11 0
18030.0 118 9871 11 0
18031.0 118 9871 11 0
18032.0 118 9872 10 0
18033.0 118 9872 10 0
18034.0 118 9872 10 0
18035.0 118 9872 10 0
18036.0 118 9872 10 0
18037.0 118 9872 10 0
18038.0 118 9872 10 0
18039.0 118 9872 10 0
18040.0 118 9872 10 0
18041.0 118 9872 10 0
18042.0 118 9872 10 0
18043.0 118 9872 10 0
18044.0 117 9872 11 0
18045.0 117 9872 11 0
18046.0 117 9872 11 0
18047.0 117 9872 11 0
18048.0 117 9872 11 0
18049.0 117 9872 11 0
18050.0 117 9872 11 0
18051.0 117 9872 11 0
18052.0 117 9872 11 0
18053.0 117 9872 11 0
18054.0 117 9872 11 0
18055.0 117 9872 11 0
18056.0 117 9872 11 0
18057.0 117 9872 11 0
18058.0 117 9872 11 0
18059.0 117 9872 11 0
18060.0 117 9872 11 0
18061.0 117 9872 11 0
18062.0 117 9872 11 0
18063.0 117 9873 10 0
18064.0 117 9873 10 0
18065.0 117 9873 10 0
18066.0 117 9873 10 0
18067.0 117 9873 10 0
18068.0 117 9873 10 0
18069.0 117 9873 10 0
18070.0 117 9873 10 0
18071.0 117 9873 10 0
18072.0 117 9873 10 0
18073.0 117 9873 10 0
18074.0 117 9873 10 0
18075.0 117 9873 10 0
18076.0 117 9873 10 0
18077.0 117 9873 10 0
18078.0 117 9873 10 0
18079.0 117 9874 9 0
18080.0 117 9874 9 0
18081.0 117 9874 9 0
18082.0 117 9874 9 0
18083.0 117 9874 9 0
18084.0 117 9874 9 0
18085.0 117 9874 9 0
18086.0 117 9874 9 0
18087.0 117 9874 9 0
18088.0 117 9874 9 0
18089.0 117 9874 9 0
18090.0 117 9874 9 0
18091.0 117 9874 9 0
18092.0 117 9874 9 0
18093.0 117 9874 9 0
18094.0 117 9874 9 0
18095.0 117 9874 9 0
18096.0 117 9874 9 0
18097.0 117 9874 9 0
18098.0 117 9874 9 0
18099.0 117 9874 9 0
18100.0 117 9874 9 0
18101.0 117 9874 9 0
18102.0 117 9874 9 0
18103.0 117 9874 9 0
18104.0 117 9874 9 0
18105.0 117 9874 9 0
18106.0 117 9874 9 0
18107.0 117 9874 9 0
18108.0 117 9874 9 0
18109.0 117 9874 9 0
18110.0 117 9874 9 0
18111.0 117 9874 9 0
18112.0 117 9875 8 0
18113.0 117 9875 8 0
18114.0 117 9875 8 0
18115.0 117 9875 8 0
18116.0 117 9875 8 0
18117.0 117 9875 8 0
18118.0 117 9875 8 0
18119.0 117 9875 8 0
18120.0 117 9875 8 0
18121.0 117 9875 8 0
18122.0 117 9875 8 0
18123.0 117 9875 8 0
18124.0 117 9875 8 0
18125.0 117 9875 8 0
18126.0 117 9875 8 0
18127.0 117 9875 8 0
18128.0 117 9875 8 0
18129.0 117 9875 8 0
18130.0 117 9875 8 0
18131.0 117 9875 8 0
18132.0 117 9875 8 0
18133.0 116 9875 9 0
18134.0 116 9875 9 0
18135.0 116 9875 9 0
18136.0 116 9875 9 0
18137.0 116 9875 9 0
18138.0 116 9875 9 0
18139.0 116 9875 9 0
18140.0 116 9875 9 0
18141.0 116 9875 9 0
18142.0 116 9875 9 0
18143.0 116 9875 9 0
18144.0 116 9875 9 0
18145.0 116 9875 9 0
18146.0 116 9875 9 0
18147.0 116 9875 9 0
18148.0 116 9875 9 0
18149.0 116 9875 9 0
18150.0 116 9877 7 0
18151.0 116 9877 7 0
18152.0 116 9877 7 0
18153.0 116 9877 7 0
18154.0 116 9877 7 0
18155.0 116 9877 7 0
18156.0 116 9878 6 0
18157.0 116 9878 6 0
18158.0 116 9878 6 0
18159.0 116 9878 6 0
18160.0 116 9878 6 0
18161.0 116 9878 6 0
18162.0 116 9878 6 0
18163.0 116 9878 6 0
18164.0 116 9878 6 0
18165.0 115 9878 7 0
18166.0 115 9878 7 0
18167.0 115 9878 7 0
18168.0 115 9878 7 0
18169.0 115 9878 7 0
18170.0 115 9878 7 0
18171.0 115 9878 7 0
18172.0 115 9878 7 0
18173.0 115 9878 7 0
18174.0 115 9878 7 0
18175.0 115 9878 7 0
18176.0 115 9878 7 0
18177.0 115 9878 7 0
18178.0 115 9878 7 0
18179.0 115 9878 7 0
18180.0 114 9878 8 0
18181.0 114 9878 8 0
18182.0 114 9878 8 0
18183.0 114 9878 8 0
18184.0 114 9878 8 0
18185.0 114 9878 8 0
18186.0 114 9878 8 0
18187.0 114 9878 8 0
18188.0 114 9878 8 0
18189.0 114 9878 8 0
18190.0 114 9878 8 0
18191.0 114 9878 8 0
18192.0 114 9878 8 0
18193.0 114 9878 8 0
18194.0 114 9878 8 0
18195.0 114 9878 8 0
18196.0 114 9878 8 0
18197.0 114 9878 8 0
18198.0 114 9878 8 0
18199.0 114 9878 8 0
18200.0 114 9878 8 0
18201.0 114 9878 8 0
18202.0 114 9878 8 0
18203.0 114 9878 8 0
18204.0 114 9878 8 0
18205.0 114 9878 8 0
18206.0 114 9878 8 0
18207.0 114 9878 8 0
18208.0 114 9878 8 0
18209.0 114 9878 8 0
18210.0 114 9878 8 0
18211.0 114 9878 8 0
18212.0 114 9878 8 0
18213.0 114 9878 8 0
18214.0 114 9878 8 0
18215.0 114 9879 7 0
18216.0 114 9879 7 0
18217.0 114 9879 7 0
18218.0 114 9879 7 0
18219.0 114 9879 7 0
18220.0 114 9879 7 0
18221.0 114 9879 7 0
18222.0 114 9879 7 0
18223.0 114 9879 7 0
18224.0 114 9879 7 0
18225.0 114 9879 7 0
18226.0 114 9879 7 0
18227.0 114 9879 7 0
18228.0 114 9879 7 0
18229.0 114 9879 7 0
18230.0 114 9879 7 0
18231.0 114 9879 7 0
18232.0 114 9879 7 0
18233.0 114 9879 7 0
18234.0 114 9879 7 0
18235.0 114 9879 7 0
18236.0 113 9879 8 0
18237.0 113 9879 8 0
18238.0 113 9879 8 0
18239.0 113 9879 8 0
18240.0 113 9879 8 0
18241.0 113 9879 8 0
18242.0 113 9879 8 0
18243.0 113 9879 8 0
18244.0 113 9879 8 0
18245.0 113 9879 8 0
18246.0 113 9879 8 0
18247.0 113 9879 8 0
18248.0 113 9879 8 0
18249.0 113 9879 8 0
18250.0 113 9879 8 0
18251.0 113 9879 8 0
18252.0 113 9879 8 0
18253.0 113 9881 6 0
18254.0 113 9881 6 0
18255.0 113 9881 6 0
18256.0 113 9881 6 0
18257.0 113 9881 6 0
18258.0 113 9881 6 0
18259.0 113 9881 6 0
18260.0 113 9881 6 0
18261.0 113 9881 6 0
18262.0 113 9881 6 0
18263.0 113 9881 6 0
18264.0 113 9881 6 0
18265.0 113 9881 6 0
18266.0 113 9881 6 0
18267.0 113 9881 6 0
18268.0 113 9881 6 0
18269.0 113 9881 6 0
18270.0 113 9881 6 0
18271.0 113 9881 6 0
18272.0 113 9881 6 0
18273.0 113 9881 6 0
18274.0 113 9881 6 0
18275.0 113 9881 6 0
18276.0 113 9881 6 0
18277.0 113 9881 6 0
18278.0 113 9881 6 0
18279.0 113 9881 6 0
18280.0 113 9881 6 0
18281.0 113 9881 6 0
18282.0 113 9881 6 0
18283.0 113 9881 6 0
18284.0 112 9881 7 0
18285.0 112 9881 7 0
18286.0 112 9881 7 0
18287.0 112 9881 7 0
18288.0 112 9881 7 0
18289.0 112 9881 7 0
18290.0 112 9881 7 0
18291.0 112 9881 7 0
18292.0 112 9881 7 0
18293.0 112 9881 7 0
18294.0 112 9881 7 0
18295.0 112 9881 7 0
18296.0 112 9881 7 0
18297.0 112 9881 7 0
18298.0 112 9881 7 0
18299.0 112 9881 7 0
18300.0 112 9881 7 0
18301.0 112 9881 7 0
18302.0 112 9881 7 0
18303.0 112 9881 7 0
18304.0 112 9881 7 0
18305.0 112 9881 7 0
18306.0 112 9881 7 0
18307.0 112 9881 7 0
18308.0 112 9881 7 0
18309.0 112 9881 7 0
18310.0 111 9881 8 0
18311.0 111 9881 8 0
18312.0 111 9881 8 0
18313.0 110 9881 9 0
18314.0 110 9881 9 0
18315.0 110 9881 9 0
18316.0 110 9881 9 0
18317.0 110 9881 9 0
18318.0 110 9881 9 0
18319.0 110 9881 9 0
18320.0 110 9881 9 0
18321.0 110 9881 9 0
18322.0 110 9881 9 0
18323.0 110 9881 9 0
18324.0 110 9881 9 0
18325.0 110 9881 9 0
18326.0 110 9881 9 0
18327.0 110 9881 9 0
18328.0 110 9881 9 0
18329.0 109 9881 10 0
18330.0 109 9881 10 0
18331.0 109 9881 10 0
18332.0 109 9881 10 0
18333.0 109 9881 10 0
18334.0 109 9881 10 0
18335.0 109 9881 10 0
18336.0 109 9881 10 0
18337.0 109 9881 10 0
18338.0 109 9881 10 0
18339.0 109 9881 10 0
18340.0 109 9881 10 0
18341.0 109 9881 10 0
18342.0 109 9881 10 0
18343.0 109 9881 10 0
18344.0 109 9881 10 0
18345.0 109 9882 9 0
18346.0 109 9882 9 0
18347.0 109 9882 9 0
18348.0 109 9882 9 0
18349.0 109 9882 9 0
18350.0 109 9882 9 0
18351.0 109 9883 8 0
18352.0 109 9883 8 0
18353.0 109 9883 8 0
18354.0 109 9883 8 0
18355.0 109 9883 8 0
18356.0 109 9883 8 0
18357.0 109 9883 8 0
18358.0 109 9883 8 0
18359.0 109 9883 8 0
18360.0 109 9883 8 0
18361.0 109 9883 8 0
18362.0 108 9883 9 0
18363.0 108 9883 9 0
18364.0 108 9883 9 0
18365.0 108 9883 9 0
18366.0 108 9883 9 0
18367.0 108 9883 9 0
18368.0 108 9883 9 0
18369.0 108 9883 9 0
18370.0 108 9883 9 0
18371.0 108 9883 9 0
18372.0 108 9883 9 0
18373.0 108 9883 9 0
18374.0 108 9883 9 0
18375.0 108 9883 9 0
18376.0 108 9883 9 0
18377.0 108 9883 9 0
18378.0 108 9883 9 0
18379.0 108 9883 9 0
18380.0 108 9883 9 0
18381.0 108 9883 9 0
18382.0 108 9883 9 0
18383.0 108 9883 9 0
18384.0 108 9883 9 0
18385.0 108 9883 9 0
18386.0 108 9883 9 0
18387.0 108 9883 9 0
18388.0 108 9883 9 0
18389.0 108 9883 9 0
18390.0 108 9883 9 0
18391.0 108 9883 9 0
18392.0 108 9883 9 0
18393.0 108 9883 9 0
18394.0 108 9883 9 0
18395.0 108 9883 9 0
18396.0 108 9883 9 0
18397.0 108 9883 9 0
18398.0 108 9883 9 0
18399.0 108 9883 9 0
18400.0 108 9883 9 0
18401.0 108 9883 9 0
18402.0 108 9883 9 0
18403.0 108 9883 9 0
18404.0 108 9883 9 0
18405.0 108 9883 9 0
18406.0 108 9883 9 0
18407.0 108 9883 9 0
18408.0 108 9883 9 0
18409.0 108 9883 9 0
18410.0 108 9883 9 0
18411.0 108 9883 9 0
18412.0 108 9883 9 0
18413.0 108 9883 9 0
18414.0 107 9883 10 0
18415.0 106 9883 11 0
18416.0 106 9883 11 0
18417.0 106 9883 11 0
18418.0 106 9883 11 0
18419.0 106 9883 11 0
18420.0 106 9883 11 0
18421.0 106 9883 11 0
18422.0 106 9883 11 0
18423.0 106 9883 11 0
18424.0 106 9883 11 0
18425.0 106 9883 11 0
18426.0 106 9883 11 0
18427.0 106 9883 11 0
18428.0 106 9883 11 0
18429.0 106 9883 11 0
18430.0 106 9883 11 0
18431.0 106 9883 11 0
18432.0 106 9883 11 0
18433.0 106 9883 11 0
18434.0 106 9883 11 0
18435.0 106 9883 11 0
18436.0 106 9883 11 0
18437.0 106 9883 11 0
18438.0 106 9883 11 0
18439.0 106 9883 11 0
18440.0 106 9883 11 0
18441.0 106 9883 11 0
18442.0 106 9883 11 0
18443.0 106 9883 11 0
18444.0 106 9883 11 0
18445.0 106 9883 11 0
18446.0 106 9883 11 0
18447.0 106 9883 11 0
18448.0 106 9883 11 0
18449.0 106 9883 11 0
18450.0 106 9883 11 0
18451.0 106 9883 11 0
18452.0 106 9883 11 0
18453.0 106 9883 11 0
18454.0 105 9883 12 0
18455.0 105 9883 12 0
18456.0 105 9883 12 0
18457.0 105 9883 12 0
18458.0 104 9883 13 0
18459.0 104 9883 13 0
18460.0 104 9883 13 0
18461.0 104 9883 13 0
18462.0 104 9883 13 0
18463.0 104 9883 13 0
18464.0 104 9883 13 0
18465.0 104 9883 13 0
18466.0 104 9883 13 0
18467.0 104 9883 13 0
18468.0 103 9883 14 0
18469.0 103 9883 14 0
18470.0 103 9883 14 0
18471.0 103 9883 14 0
18472.0 103 9883 14 0
18473.0 103 9883 14 0
18474.0 103 9883 14 0
18475.0 103 9883 14 0
18476.0 103 9883 14 0
18477.0 103 9883 14 0
18478.0 103 9883 14 0
18479.0 103 9883 14 0
18480.0 103 9883 14 0
18481.0 103 9883 14 0
18482.0 103 9883 14 0
18483.0 103 9883 14 0
18484.0 103 9883 14 0
18485.0 103 9883 14 0
18486.0 103 9883 14 0
18487.0 103 9883 14 0
18488.0 103 9883 14 0
18489.0 103 9883 14 0
18490.0 102 9883 15 0
18491.0 102 9883 15 0
18492.0 102 9883 15 0
18493.0 102 9883 15 0
18494.0 102 9883 15 0
18495.0 102 9883 15 0
18496.0 102 9883 15 0
18497.0 102 9883 15 0
18498.0 102 9883 15 0
18499.0 102 9883 15 0
18500.0 102 9883 15 0
18501.0 102 9883 15 0
18502.0 102 9883 15 0
18503.0 102 9883 15 0
18504.0 102 9883 15 0
18505.0 102 9883 15 0
18506.0 102 9883 15 0
18507.0 102 9883 15 0
18508.0 102 9883 15 0
18509.0 102 9883 15 0
18510.0 102 9883 15 0
18511.0 102 9883 15 0
18512.0 102 9883 15 0
18513.0 102 9883 15 0
18514.0 102 9883 15 0
18515.0 102 9883 15 0
18516.0 102 9883 15 0
18517.0 102 9883 15 0
18518.0 102 9884 14 0
18519.0 102 9884 14 0
18520.0 102 9884 14 0
18521.0 102 9884 14 0
18522.0 102 9884 14 0
18523.0 102 9884 14 0
18524.0 102 9884 14 0
18525.0 102 9884 14 0
18526.0 102 9884 14 0
18527.0 102 9884 14 0
18528.0 102 9884 14 0
18529.0 102 9884 14 0
18530.0 102 9884 14 0
18531.0 102 9884 14 0
18532.0 102 9884 14 0
18533.0 102 9884 14 0
18534.0 102 9884 14 0
18535.0 102 9884 14 0
18536.0 102 9884 14 0
18537.0 102 9884 14 0
18538.0 102 9884 14 0
18539.0 102 9884 14 0
18540.0 102 9884 14 0
18541.0 102 9884 14 0
18542.0 102 9884 14 0
18543.0 102 9884 14 0
18544.0 102 9884 14 0
18545.0 102 9884 14 0
18546.0 102 9884 14 0
18547.0 102 9884 14 0
18548.0 102 9884 14 0
18549.0 102 9884 14 0
18550.0 102 9884 14 0
18551.0 102 9884 14 0
18552.0 102 9884 14 0
18553.0 102 9884 14 0
18554.0 102 9884 14 0
18555.0 102 9884 14 0
18556.0 102 9884 14 0
18557.0 102 9884 14 0
18558.0 102 9884 14 0
18559.0 102 9885 13 0
18560.0 102 9885 13 0
18561.0 102 9885 13 0
18562.0 102 9885 13 0
18563.0 102 9885 13 0
18564.0 102 9885 13 0
18565.0 102 9885 13 0
18566.0 102 9885 13 0
18567.0 102 9885 13 0
18568.0 102 9885 13 0
18569.0 102 9885 13 0
18570.0 102 9885 13 0
18571.0 102 9885 13 0
18572.0 102 9885 13 0
18573.0 102 9885 13 0
18574.0 102 9885 13 0
18575.0 102 9885 13 0
18576.0 102 9885 13 0
18577.0 102 9885 13 0
18578.0 102 9885 13 0
18579.0 102 9885 13 0
18580.0 102 9885 13 0
18581.0 102 9885 13 0
18582.0 102 9885 13 0
18583.0 102 9886 12 0
18584.0 102 9886 12 0
18585.0 102 9886 12 0
18586.0 102 9886 12 0
18587.0 102 9886 12 0
18588.0 102 9886 12 0
18589.0 101 9886 13 0
18590.0 101 9887 12 0
18591.0 101 9887 12 0
18592.0 101 9887 12 0
18593.0 101 9887 12 0
18594.0 101 9887 12 0
18595.0 101 9887 12 0
18596.0 101 9887 12 0
18597.0 101 9887 12 0
18598.0 101 9887 12 0
18599.0 101 9887 12 0
18600.0 101 9887 12 0
18601.0 101 9887 12 0
18602.0 101 9887 12 0
18603.0 101 9887 12 0
18604.0 101 9887 12 0
18605.0 101 9887 12 0
18606.0 101 9888 11 0
18607.0 101 9888 11 0
18608.0 101 9888 11 0
18609.0 101 9888 11 0
18610.0 101 9888 11 0
18611.0 101 9888 11 0
18612.0 101 9888 11 0
18613.0 101 9888 11 0
18614.0 101 9888 11 0
18615.0 101 9888 11 0
18616.0 101 9888 11 0
18617.0 101 9888 11 0
18618.0 101 9888 11 0
18619.0 101 9888 11 0
18620.0 101 9888 11 0
18621.0 101 9888 11 0
18622.0 101 9888 11 0
18623.0 101 9888 11 0
18624.0 101 9888 11 0
18625.0 101 9888 11 0
18626.0 101 9888 11 0
18627.0 101 9888 11 0
18628.0 101 9888 11 0
18629.0 101 9888 11 0
18630.0 101 9888 11 0
18631.0 101 9888 11 0
18632.0 101 9888 11 0
18633.0 101 9888 11 0
18634.0 101 9888 11 0
18635.0 101 9888 11 0
18636.0 101 9888 11 0
18637.0 101 9888 11 0
18638.0 101 9888 11 0
18639.0 101 9888 11 0
18640.0 101 9888 11 0
18641.0 101 9888 11 0
18642.0 101 9888 11 0
18643.0 101 9888 11 0
18644.0 101 9888 11 0
18645.0 101 9888 11 0
18646.0 101 9888 11 0
18647.0 101 9888 11 0
18648.0 101 9888 11 0
18649.0 101 9888 11 0
18650.0 101 9888 11 0
18651.0 101 9888 11 0
18652.0 101 9888 11 0
18653.0 101 9888 11 0
18654.0 101 9888 11 0
18655.0 101 9888 11 0
18656.0 101 9888 11 0
18657.0 101 9888 11 0
18658.0 101 9888 11 0
18659.0 101 9888 11 0
18660.0 101 9888 11 0
18661.0 101 9888 11 0
18662.0 101 9888 11 0
18663.0 101 9888 11 0
18664.0 101 9888 11 0
18665.0 101 9888 11 0
18666.0 101 9888 11 0
18667.0 101 9888 11 0
18668.0 101 9888 11 0
18669.0 101 9888 11 0
18670.0 100 9888 12 0
18671.0 100 9888 12 0
18672.0 100 9888 12 0
18673.0 100 9888 12 0
18674.0 100 9888 12 0
18675.0 100 9888 12 0
18676.0 100 9888 12 0
18677.0 100 9888 12 0
18678.0 100 9888 12 0
18679.0 100 9888 12 0
18680.0 100 9888 12 0
18681.0 100 9888 12 0
18682.0 100 9888 12 0
18683.0 100 9888 12 0
18684.0 100 9888 12 0
18685.0 100 9888 12 0
18686.0 100 9888 12 0
18687.0 100 9888 12 0
18688.0 100 9888 12 0
18689.0 100 9888 12 0
18690.0 100 9888 12 0
18691.0 100 9889 11 0
18692.0 100 9889 11 0
18693.0 100 9889 11 0
18694.0 100 9889 11 0
18695.0 100 9889 11 0
18696.0 100 9889 11 0
18697.0 100 9889 11 0
18698.0 100 9889 11 0
18699.0 100 9889 11 0
18700.0 100 9889 11 0
18701.0 100 9889 11 0
18702.0 100 9889 11 0
18703.0 100 9889 11 0
18704.0 100 9889 11 0
18705.0 100 9889 11 0
18706.0 100 9889 11 0
18707.0 100 9889 11 0
18708.0 100 9889 11 0
18709.0 100 9889 11 0
18710.0 100 9889 11 0
18711.0 100 9889 11 0
18712.0 100 9889 11 0
18713.0 100 9889 11 0
18714.0 100 9889 11 0
18715.0 99 9889 12 0
18716.0 98 9889 13 0
18717.0 98 9889 13 0
18718.0 98 9889 13 0
18719.0 98 9889 13 0
18720.0 98 9889 13 0
18721.0 98 9889 13 0
18722.0 98 9889 13 0
18723.0 98 9889 13 0
18724.0 98 9889 13 0
18725.0 98 9889 13 0
18726.0 98 9889 13 0
18727.0 98 9889 13 0
18728.0 98 9889 13 0
18729.0 98 9889 13 0
18730.0 98 9889 13 0
18731.0 98 9889 13 0
18732.0 98 9889 13 0
18733.0 98 9889 13 0
18734.0 98 9889 13 0
18735.0 98 9889 13 0
18736.0 98 9889 13 0
18737.0 98 9889 13 0
18738.0 98 9890 12 0
18739.0 98 9890 12 0
18740.0 98 9890 12 0
18741.0 98 9890 12 0
18742.0 98 9890 12 0
18743.0 98 9890 12 0
18744.0 98 9890 12 0
18745.0 98 9890 12 0
18746.0 98 9890 12 0
18747.0 98 9890 12 0
18748.0 98 9890 12 0
18749.0 98 9890 12 0
18750.0 98 9890 12 0
18751.0 98 9890 12 0
18752.0 98 9890 12 0
18753.0 98 9890 12 0
18754.0 98 9890 12 0
18755.0 98 9890 12 0
18756.0 98 9890 12 0
18757.0 98 9890 12 0
18758.0 97 9890 13 0
18759.0 97 9890 13 0
18760.0 97 9890 13 0
18761.0 96 9890 14 0
18762.0 96 9890 14 0
18763.0 96 9890 14 0
18764.0 96 9890 14 0
18765.0 96 9890 14 0
18766.0 96 9890 14 0
18767.0 96 9890 14 0
18768.0 96 9890 14 0
18769.0 96 9890 14 0
18770.0 96 9890 14 0
18771.0 95 9890 15 0
18772.0 94 9890 16 0
18773.0 94 9891 15 0
18774.0 94 9891 15 0
18775.0 94 9891 15 0
18776.0 94 9892 14 0
18777.0 94 9892 14 0
18778.0 94 9892 14 0
18779.0 93 9892 15 0
18780.0 93 9892 15 0
18781.0 93 9892 15 0
18782.0 93 9892 15 0
18783.0 93 9893 14 0
18784.0 93 9893 14 0
18785.0 93 9893 14 0
18786.0 93 9893 14 0
